year,unit_id,name,unit_type,admin_parent,origin_year,age_years,age_class_10,basis,confidence,predecessor_year,predecessor_id,predecessor_name,distance_km,name_similarity,overlap_iou
1970,adm_1970_7,Змеиногорский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_303,Локтевский район,51.6,0.435,0.383
1970,adm_1970_70,Нововаршавский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_71,Залесовский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_315,Сорокинский район,43.7,0.545,0.449
1970,adm_1970_72,Сузунский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_93,Ордынский район,58.0,0.556,0.493
1970,adm_1970_73,Черепановский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_87,Черепановский район,76.6,1.0,0.0
1970,adm_1970_74,Одесский,район,Омская область,1939,31,30–39 лет,geometry+centroid,low,1964,adm_1964_83,Павлоградский район,41.3,0.571,0.389
1970,adm_1970_75,Кочковский,район,Новосибирская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_76,Беловский,район,Кемеровская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_90,Беловский район,55.4,1.0,0.0
1970,adm_1970_77,Черлакский,район,Омская область,1930,40,40–49 лет,geometry+centroid,low,1964,adm_1964_71,Русско-Полянский район,45.2,0.462,0.415
1970,adm_1970_78,Полтавский,район,Омская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_267,Исиль-Кульский район,64.8,0.417,0.469
1970,adm_1970_79,Ордынский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_93,Ордынский район,53.7,1.0,0.0
1970,adm_1970_8,Улаганский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_8,Улаганский район,2.4,1.0,0.0
1970,adm_1970_80,Маслянинский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_87,Черепановский район,59.6,0.48,0.451
1970,adm_1970_81,Шербакульский,район,Омская область,1939,31,30–39 лет,geometry+centroid,low,1964,adm_1964_111,Москаленский район,46.6,0.4,0.389
1970,adm_1970_82,Новокузнецкий,район,Кемеровская область,1947,23,20–29 лет,geometry+centroid,medium,1964,adm_1964_92,Кузнецкий район,67.0,0.818,0.893
1970,adm_1970_83,Таврический,район,Омская область,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_99,Таврический район,18.8,1.0,0.0
1970,adm_1970_84,Купинский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_97,Купинский район,5.8,1.0,0.0
1970,adm_1970_85,Доволенский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_101,Доволенский район,17.6,1.0,0.0
1970,adm_1970_86,Искитимский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_103,Искитимский район,127.5,1.0,0.0
1970,adm_1970_87,Ленинск-Кузнецкий,район,Кемеровская область,1947,23,20–29 лет,name+centroid,medium,1964,adm_1964_102,Ленинск-Кузнецкий район,104.6,1.0,0.0
1970,adm_1970_88,Здвинский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_114,Барабинский район,36.2,0.6,0.461
1970,adm_1970_89,Оконешниковский,район,Омская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_113,Калачинский район,42.1,0.462,0.567
1970,adm_1970_9,Шебалинский,район,Республика Алтай,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_18,Майминский район,46.3,0.667,0.535
1970,adm_1970_90,Чистоозерный,район,Новосибирская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_91,Марьяновский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_92,Промышленновский,район,Кемеровская область,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_108,Промышленновский район,2.6,1.0,0.0
1970,adm_1970_93,Москаленский,район,Омская область,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_111,Москаленский район,50.2,1.0,0.0
1970,adm_1970_94,Кормиловский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_95,Исилькульский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_267,Исиль-Кульский район,44.9,0.963,0.468
1970,adm_1970_96,Калачинский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_113,Калачинский район,28.6,1.0,0.0
1970,adm_1970_97,Барабинский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_114,Барабинский район,50.0,1.0,0.0
1970,adm_1970_98,Омский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_99,Коченевский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_259,Коченевский район,84.5,1.0,0.0
1970,adm_1970_diss_8588230,Приуральский,район,ЯНАО,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_212,Приуральский район,71.5,1.0,0.0
1970,adm_1970_diss_9723637,Тазовский,район,ЯНАО,1939,31,30–39 лет,name+centroid,medium,1964,adm_1964_214,Тазовский район,166.7,1.0,0.715
1970,adm_1970_diss_9776705,Ямальский,район,ЯНАО,1939,31,30–39 лет,name+centroid,medium,1964,adm_1964_213,Ямальский район,148.0,1.0,0.0
1979,adm_1979_1,Кош-Агачский,район,Республика Алтай,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_1,Кош-Агачский,0.0,1.0,0.0
1979,adm_1979_100,Маслянинский,район,Новосибирская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_80,Маслянинский,7.0,1.0,0.0
1979,adm_1979_101,Шербакульский,район,Омская область,1939,40,40–49 лет,name+centroid,high,1970,adm_1970_81,Шербакульский,0.1,1.0,0.0
1979,adm_1979_103,Новокузнецкий,район,Кемеровская область,1947,32,30–39 лет,name+centroid,high,1970,adm_1970_82,Новокузнецкий,0.0,1.0,0.0
1979,adm_1979_104,Черлакский,район,Омская область,1930,49,40–49 лет,name+centroid,high,1970,adm_1970_77,Черлакский,0.0,1.0,0.0
1979,adm_1979_105,Купинский,район,Новосибирская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_84,Купинский,0.0,1.0,0.0
1979,adm_1979_106,Доволенский,район,Новосибирская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_85,Доволенский,3.2,1.0,0.0
1979,adm_1979_108,Ленинск-Кузнецкий,район,Кемеровская область,1947,32,30–39 лет,name+centroid,high,1970,adm_1970_87,Ленинск-Кузнецкий,3.5,1.0,0.0
1979,adm_1979_11,Шебалинский,район,Республика Алтай,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_9,Шебалинский,0.0,1.0,0.0
1979,adm_1979_110,Здвинский,район,Новосибирская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_88,Здвинский,0.0,1.0,0.0
1979,adm_1979_111,Оконешниковский,район,Омская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_89,Оконешниковский,0.0,1.0,0.0
1979,adm_1979_113,Чистоозерный,район,Новосибирская область,1970,9,0–9 лет,name+centroid,high,1970,adm_1970_90,Чистоозерный,0.0,1.0,0.0
1979,adm_1979_114,Марьяновский,район,Омская область,1970,9,0–9 лет,name+centroid,high,1970,adm_1970_91,Марьяновский,0.2,1.0,0.0
1979,adm_1979_116,Промышленновский,район,Кемеровская область,1939,40,40–49 лет,name+centroid,high,1970,adm_1970_92,Промышленновский,0.0,1.0,0.0
1979,adm_1979_118,Кормиловский,район,Омская область,1970,9,0–9 лет,name+centroid,high,1970,adm_1970_94,Кормиловский,7.9,1.0,0.0
1979,adm_1979_119,Москаленский,район,Омская область,1939,40,40–49 лет,name+centroid,high,1970,adm_1970_93,Москаленский,1.5,1.0,0.0
1979,adm_1979_12,Чарышский,район,Алтайский край,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_10,Чарышский,1.9,1.0,0.0
1979,adm_1979_121,Исилькульский,район,Омская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_95,Исилькульский,0.0,1.0,0.0
1979,adm_1979_122,Калачинский,район,Омская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_96,Калачинский,3.7,1.0,0.0
1979,adm_1979_125,Барабинский,район,Новосибирская область,1926,53,50–59 лет,name+centroid,high,1970,adm_1970_97,Барабинский,0.4,1.0,0.0
