year;unit_id;unit_name;admin_parent;unit_type;total_boundary_km;coast_pct;river_pct;lake_pct;watershed_flowing_pct;watershed_endo_pct;wetland_pct;unexplained_physical_pct;match_2021_pct;match_mo_pct;admin_memory_pct;rail_pct;geometric_candidate_pct;dominant_physical_origin;dominant_physical_label
2021;adm_2021_70;Баевский муниципальный район;Алтайский край;муниципальный район;292.586;0.0;30.76;6.84;20.51;24.82;0.0;17.08;0.0;100.0;100.0;0.0;3.42;river;река
2021;adm_2021_71;ЗАТО Сибирский;Алтайский край;городской округ;10.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;100.0;25.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_72;Калтанский;Кемеровская область;городской округ;69.769;0.0;71.33;0.0;0.0;0.0;0.0;28.67;0.0;0.0;0.0;40.3;0.0;river;река
2021;adm_2021_73;Бурлинский муниципальный район;Алтайский край;муниципальный район;367.257;0.0;10.89;13.61;19.06;0.0;0.0;56.43;0.0;100.0;100.0;3.68;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_74;Осинниковский;Кемеровская область;городской округ;40.889;0.0;48.91;0.0;51.09;0.0;0.0;0.0;0.0;0.0;0.0;37.88;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_75;Тогульский муниципальный район;Алтайский край;муниципальный район;239.77;0.0;4.17;0.0;83.32;0.0;0.0;12.51;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_76;Шелаболихинский муниципальный район;Алтайский край;муниципальный район;365.576;0.0;13.67;0.0;61.75;0.0;16.38;8.2;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_77;город Заринск;Алтайский край;городской округ;44.653;0.0;77.65;0.0;22.35;0.0;0.0;0.0;0.0;100.0;100.0;14.92;0.0;river;река
2021;adm_2021_78;Кытмановский муниципальный район;Алтайский край;муниципальный район;280.35;0.0;10.7;0.0;64.21;0.0;0.0;25.09;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_79;Хабарский муниципальный район;Алтайский край;муниципальный район;323.698;0.0;3.09;0.0;0.0;18.54;0.0;78.37;0.0;100.0;100.0;1.45;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_8;Улаганский муниципальный район;Республика Алтай;муниципальный район;794.25;0.0;10.07;2.52;82.37;0.0;0.0;5.04;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_80;Мысковский;Кемеровская область;городской округ;189.731;0.0;31.62;0.0;57.98;0.0;0.0;10.4;0.0;0.0;0.0;7.91;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_81;Новокузнецкий;Кемеровская область;городской округ;204.459;0.0;39.11;0.0;48.91;0.0;0.0;11.98;0.0;100.0;100.0;28.3;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_82;Прокопьевский;Кемеровская область;городской округ;88.116;0.0;0.0;0.0;77.3;0.0;0.0;22.7;0.0;100.0;100.0;14.07;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_83;Первомайский муниципальный район;Алтайский край;муниципальный район;502.665;0.0;17.9;0.0;37.8;0.0;3.98;40.32;0.0;100.0;100.0;10.94;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_84;Русско-Полянский муниципальный район;Омская область;муниципальный район;353.749;0.0;0.0;0.0;59.36;0.0;0.0;40.64;0.0;100.0;100.0;2.51;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_85;Каменский муниципальный район;Алтайский край;муниципальный район;389.829;0.0;17.91;0.0;41.04;0.0;15.39;25.65;0.0;100.0;100.0;2.74;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_86;Панкрушихинский муниципальный район;Алтайский край;муниципальный район;261.481;0.0;7.65;0.0;7.65;26.77;0.0;57.94;0.0;100.0;100.0;5.29;3.82;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_87;Тальменский муниципальный район;Алтайский край;муниципальный район;354.175;0.0;16.94;0.0;45.17;0.0;0.0;37.89;0.0;100.0;100.0;4.99;2.82;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_88;Киселевский;Кемеровская область;городской округ;139.66;0.0;14.32;0.0;14.28;0.0;0.0;71.4;0.0;17.79;17.79;16.24;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_89;Краснобродский;Кемеровская область;городской округ;41.069;0.0;0.0;0.0;48.7;0.0;0.0;51.3;0.0;0.0;0.0;35.3;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_9;город Рубцовск;Алтайский край;городской округ;46.888;0.0;63.98;0.0;0.0;0.0;0.0;36.02;0.0;100.0;100.0;32.71;0.0;river;река
2021;adm_2021_90;Заринский муниципальный район;Алтайский край;муниципальный район;475.839;0.0;17.79;0.0;56.99;0.0;0.0;25.22;0.0;100.0;100.0;5.69;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_91;Карасукский муниципальный район;Новосибирская область;муниципальный район;484.956;0.0;6.19;6.19;10.31;36.08;0.0;41.24;0.0;100.0;100.0;5.82;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_92;Баганский муниципальный район;Новосибирская область;муниципальный район;357.55;0.0;0.0;0.0;2.8;72.04;0.0;25.16;0.0;100.0;100.0;10.51;0.0;watershed_endo;водораздел бессточных областей
2021;adm_2021_93;Краснозерский муниципальный район;Новосибирская область;муниципальный район;392.67;0.0;7.64;0.0;0.0;36.33;0.0;56.03;0.0;100.0;100.0;3.31;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_94;Крутихинский муниципальный район;Алтайский край;муниципальный район;250.368;0.0;23.97;0.0;19.97;0.0;0.0;56.07;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_95;Прокопьевский муниципальный округ;Кемеровская область;муниципальный округ;553.003;0.0;5.42;0.0;60.22;0.0;0.0;34.36;0.0;27.93;27.93;13.6;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_96;Нововаршавский муниципальный район;Омская область;муниципальный район;302.035;0.0;29.8;0.0;26.49;0.0;6.62;37.09;0.0;100.0;100.0;5.63;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_97;Одесский муниципальный район;Омская область;муниципальный район;338.951;0.0;0.0;0.0;58.97;0.0;0.0;41.03;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_98;Междуреченский;Кемеровская область;городской округ;524.231;0.0;9.53;0.0;75.21;0.0;0.0;15.26;0.0;66.37;66.37;2.09;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_99;Сузунский муниципальный район;Новосибирская область;муниципальный район;361.043;0.0;5.54;0.0;8.31;0.0;0.0;86.15;0.0;100.0;100.0;1.3;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_diss_6588403;Муниципальный округ Тазовский район;Ямало-Ненецкий автономный округ;муниципальный округ;4164.14;57.02;17.53;0.96;17.77;0.0;3.84;2.88;0.0;21.4;21.4;0.0;0.48;coastline;береговая линия
2021;adm_2021_diss_7518066;Ямальский муниципальный район;Ямало-Ненецкий автономный округ;муниципальный район;3253.875;95.08;0.61;0.0;2.77;0.0;1.54;0.0;0.0;0.0;0.0;0.0;0.0;coastline;береговая линия
2021;adm_2021_diss_8719655;Приуральский муниципальный район;Ямало-Ненецкий автономный округ;муниципальный район;2156.622;20.26;19.47;0.46;55.17;0.0;3.71;0.92;0.0;0.0;0.0;1.02;0.0;watershed_flowing;водораздел сточных бассейнов
